Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,74,lgbtq+ hip hop,210575,2022-09-22,79,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,audio_features,38T0tPVZHcPZyhtOcCP7pF,spotify:track:38T0tPVZHcPZyhtOcCP7pF,https://api.spotify.com/v1/tracks/38T0tPVZHcPZyhtOcCP7pF,https://api.spotify.com/v1/audio-analysis/38T0tPVZHcPZyhtOcCP7pF,210576,4,"Don't ever say it's over if I'm breathin'
Racin' to the moonlight and I'm speedin'
I'm headed to the stars, ready to go far
I'm star walkin'

Don't ever say it's over if I'm breathin'
Racin' to the moonlight and I'm speedin'
I'm headed to the stars, ready to go far
I'm star walkin'

On the mission to get high up
I know that I'ma die reachin' for a life that
I don't really need at all
Never listened to replies, learned a lesson from the wise
You should never take advice from somebody that ain't try

They said I wouldn't make it out alive
They told me I would never see the rise
That's why I gotta get 'em every time
Gotta watch 'em bleed too

"
All For Us,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,77,"indie poptimism, pop",191710,2019-11-21,76,0.46,0.66,3,-6.642,1,0.0652,0.0108,0.000139,0.34,0.18,141.722,audio_features,76YSWx6L6FNsuaP6GWBb8P,spotify:track:76YSWx6L6FNsuaP6GWBb8P,https://api.spotify.com/v1/tracks/76YSWx6L6FNsuaP6GWBb8P,https://api.spotify.com/v1/audio-analysis/76YSWx6L6FNsuaP6GWBb8P,191710,4,"Oh
I'm taking it all for us
I'm taking it all
I'm taking it all for us
Oh
I'm doing it all for love
I'm doing it all
I'm doing it all for love

Taking it all for us, all
Doing it all for love
Aye-aye, aye-aye

No food in the kitchen (famine, famine)
Money MIA (pockets hell-a empty)
Momma making ends meet (making ends meet)
Working like a slave (Mississippi, aye-aye)
Daddy ain't at home, no (father, father)
Better be a man (Michael Corleone)
Do it for my homegrown's (sisters, brothers)
"
I Like You (A Happier Song) (with Doja Cat),Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,87,"dfw rap, melodic rap, pop, rap",192840,2022-06-03,85,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,audio_features,0O6u0VJ46W86TxN9wgyqDj,spotify:track:0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj,192841,4,"Oh girl I like you, I do
I wanna be your friend, go shoppin' in the Benz
I like you, I do
I'll hit you when I land, can you fit me in your plans?
I like you, I do
We went over to France, then we woke up in Japan
I like you, I do (I do)

Oh girl, I know you only like it fancy
So I pull up in that Maybach Candy
Yeah, your boyfriend'll never understand me
'Cause I'm 'bout to pull his girl like a hammy, hammy
Let's take a lil' dip, lil' lady
Hit PCH, 180
Yeah, I've been thinkin' lately
That I need someone to save me

Now that I'm famous, I got hoes all around me, but
I need a good girl, I need someone to ground me, so
Please be true, don't fuck around with me
I need someone to share this heart with me
Fill you up, then run it back again

Oh girl I like you, I do
"
Where Are You Now,Lost Frequencies,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,75,"belgian edm, edm, pop dance, tropical house",148197,2021-07-30,83,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197,4,"You're just like my favorite song going 'round and 'round my head
Like my favorite song going 'round and 'round my head

Five days on the freeway
Riding shotgun with you (yeah, yeah)
Two hearts in the fast lane
We had big dreams in blue (yeah, yeah)
Playing ""Sweet Child O' Mine""
And I still feel that line
Where are you now?
Where are you now?

Hey, it's been too long
Too long ago, my love
Where did we go wrong?
Too late to turn around
Where are you now?
Where are you now?
Hey, it's been too long

"
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,85,"modern rock, pop, rock",173381,2021-10-28,80,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,1r9xUipOqoNwggBpENDsvJ,spotify:track:1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/tracks/1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/audio-analysis/1r9xUipOqoNwggBpENDsvJ,173381,4,"Look out for yourself

I wake up to the sounds of the silence that allows
For my mind to run around with my ear up to the ground
I'm searching to behold the stories that are told
When my back is to the world that was smiling when I turned

Tell you, you're the greatest
But once you turn, they hate us

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be my enemy
(Look out for yourself)
My enemy
(Look out for yourself)
But I'm ready

Your words up on the wall as you're praying for my fall
And the laughter in the halls
And the names that I've been called
"
Sacrifice,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,93,"canadian contemporary r&b, canadian pop, pop",188918,2022-01-06,76,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,audio_features,1nH2PkJL1XoUq8oE6tBZoU,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/tracks/1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/audio-analysis/1nH2PkJL1XoUq8oE6tBZoU,188918,4,"I was born in a city
Where the winter nights don't ever sleep
So this life's always with me
The ice inside my veins will never bleed

Uh, every time you try to fix me
I know you'll never find that missing piece
When you cry and say you miss me
I lie and tell you that I'll never leave, but

I sacrifice (sacrifice)
Your love for more of the night (of the night)
I try to put up a fight (up a fight)
Can't tie me down (down)

I don't wanna sacrifice
For your love, I try
I don't wanna sacrifice
"
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,88,"barbadian pop, pop, urban contemporary",196519,2022-10-28,76,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,audio_features,35ovElsgyAtQwYPYnZJECg,spotify:track:35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/tracks/35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/audio-analysis/35ovElsgyAtQwYPYnZJECg,196520,4,"Lift me up
Hold me down

Keep me close
Safe and sound

Burning in a hopeless dream
Hold me when you go to sleep
Keep me in the warmth of your love
When you depart, keep me safe
Safe and sound

Lift me up
Hold me down
"
We Don't Talk About Bruno,Carolina Gaitán - La Gaita,spotify:artist:29PgYEggDV3cDP9QYTogwv,55,movie tunes,216120,2021-11-19,76,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,audio_features,52xJxFP6TqMuO4Yt0eOkMz,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/tracks/52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/audio-analysis/52xJxFP6TqMuO4Yt0eOkMz,216120,4,"We don't talk about Bruno, no, no, no!
We don't talk about Bruno... but

It was my wedding day
It was our wedding day
We were getting ready, and there wasn't a cloud in the sky
No clouds allowed in the sky

Bruno walks in with a mischievous grin-
Thunder!
You telling this story, or am I?
I'm sorry, mi vida, go on

Bruno says, ""It looks like rain""
Why did he tell us?
In doing so, he floods my brain
Abuela, get the umbrellas
Married in a hurricane
What a joyous day... but anyway

We don't talk about Bruno, no, no, no!
We don't talk about Bruno!

Hey! Grew to live in fear of Bruno stuttering or stumbling
I could always hear him sort of muttering and mumbling
I associate him with the sound of falling sand, ch-ch-ch
It's a heavy lift, with a gift so humbling
Always left Abuela and the family fumbling
"
Una Noche en Medellín,Cris Mj,spotify:artist:1Yj5Xey7kTwvZla8sqdsdE,77,"mambo chileno, urbano chileno",153750,2022-01-21,43,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,audio_features,1O2pcBJGej0pmH2Y9XZMs6,spotify:track:1O2pcBJGej0pmH2Y9XZMs6,https://api.spotify.com/v1/tracks/1O2pcBJGej0pmH2Y9XZMs6,https://api.spotify.com/v1/audio-analysis/1O2pcBJGej0pmH2Y9XZMs6,153750,4,"Nena, dime si tú estás pa mí
Como yo estoy puesto pa ti
Te llevo una noche a Medellín
Y te pago el gym

Nena, dime si tú estás pa mí
Como yo estoy puesto pa ti
Te llevo una noche a Medellín
Y te pago el gym

Te voy a hacerte completa
Está buscando que yo le meta
Ya llegamo' a la meta
Ahora nadie aprieta

Y me puse las Balenciaga
Mami, no te hagas, vente pa' acá, tú eres brava
Me gusta porque eres malvada
No está' operada y así mata' la' mirada'

Y me ayuda a contar billete'
Saca su juguete, to' ya saben quién le mete
"
BREAK MY SOUL,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,84,"pop, r&b",278281,2022-06-21,69,0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,audio_features,2KukL7UlQ8TdvpaA7bY3ZJ,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/tracks/2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/audio-analysis/2KukL7UlQ8TdvpaA7bY3ZJ,278282,4,"La, la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la

You won't break my soul
You won't break my soul
You won't break my soul
You won't break my soul
I'm tellin' everybody, everybody
Everybody, everybody

Now, I just fell in love, and I just quit my job
I'm gonna find new drive, damn, they work me so damn hard
Work by nine, then off past five
And they work my nerves, that's why I cannot sleep at night

I'm looking for motivation
I'm looking for a new foundation, yeah
And I'm on that new vibration
I'm building my own foundation, yeah
Hold up, oh, baby, baby

You won't break my soul (na, na)
You won't break my soul (no-no, na, na)
You won't brеak my soul (no-no, na, na)
You won't break my soul (na, na)
And I'm tellin' evеrybody, na, na, everybody
Everybody, everybody

I'ma let down my hair 'cause I lost my mind
"
PROVENZA,KAROL G,spotify:artist:790FomKkXshlbRYZFtlgla,89,"reggaeton, reggaeton colombiano, trap latino, urbano latino",210200,2022-04-22,78,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,audio_features,7dSZ6zGTQx66c2GF91xCrb,spotify:track:7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/tracks/7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/audio-analysis/7dSZ6zGTQx66c2GF91xCrb,210200,4,"Baby, ¿qué más?
Hace rato que no sé na de ti
Taba con alguien, pero ya estoy free
Puesta pa revivir viejos tiempo
No salgo hace tiempo

Tú dime dónde está-á-á-á
Que hace rato que no sé na de ti
Taba con alguien, pero ya estoy free
Puesta pa revivir viejos tiempo
No salgo hace tiempo (shh)

Papi, nos perdemo, nos parqueamo y lo prendemo
Pa la seca algo bebemo, y cuando nos emborrachemo
Una de reguetón ponemo
Y nos vamo a donde nos podamos querer
Nos podamos comer (eh-ah)

Papi, nos perdemo, nos parqueamo y lo prendemo
Pa la seca algo bebemo, y cuando nos emborrachemo
Una de reguetón ponemo
Y nos vamo a donde nos podamos querer
Nos podamos comer
"
Te Felicito,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,84,"colombian pop, dance pop, latin pop, pop",172235,2022-04-21,81,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,audio_features,2rurDawMfoKP4uHyb2kJBt,spotify:track:2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/tracks/2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/audio-analysis/2rurDawMfoKP4uHyb2kJBt,172235,4,"Por completarte me rompí en pedazos
Me lo advirtieron pero no hice caso
Me di cuenta que lo tuyo es falso
Fue la gota que rebasó el vaso

No me digas que lo sientes
Eso parece sincero, pero te conozco bien y sé que mientes

Te felicito, qué bien actúas
De eso no me cabe duda
Con tu papel continúa
Te queda bien ese show

Te felicito, qué bien actúas
De eso no me cabe duda
Con tu papel continúa
Te queda bien ese show
Te felicito, qué bien actúas

Su filosofía barata no la compro
Lo siento, en esa moto ya no me monto
La gente de dos caras no la soporto
Yo que ponía las manos al fuego por ti
"
Shut Down,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,81,"k-pop, k-pop girl group, pop",175889,2022-09-16,73,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058,audio_features,0ARKW62l9uWIDYMZTUmJHF,spotify:track:0ARKW62l9uWIDYMZTUmJHF,https://api.spotify.com/v1/tracks/0ARKW62l9uWIDYMZTUmJHF,https://api.spotify.com/v1/audio-analysis/0ARKW62l9uWIDYMZTUmJHF,175889,3,"BLACKPINK in your area, eh-oh
BLACKPINK in your area, eh-oh

컴백이 아냐, 떠난 적 없으니까
고개들이 돌아, 진정해, 목 꺾일라
분홍빛의 얼음 drip, drip, drip, freeze 'em on sight
Shut it down, what, what, what, what?

게임이 아냐, 진 적이 없으니까
짖어봐, 네 목에 목줄은 내 거니까
땅바닥에 닿은 pedal, we go two-zero-five
Shut it down, uh-uh-uh-uh

초록 비를 내려 머리 위로, don't trip, baby
겸손하게 그냥 앉아있어, just sit, baby
Praying for my downfall, many have tried, baby
Catch me when you hear my Lamborghini go vroom, vroom, vroom, vroom

When we pull up, you know it's a shut down
간판 내리고 문 잠가 shut down
Whip it, whip it, whip it, whip it, whip it, whip it, whip it, whip it
"
MAMIII,Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,77,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino",226088,2022-02-10,75,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,audio_features,1ri9ZUkBJVFUdgwzCnfcYs,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/tracks/1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/audio-analysis/1ri9ZUkBJVFUdgwzCnfcYs,226088,4,"O-O-Ovy On The Drums
Salud, mami
Ah, ah-ah, ay

Lo que no sirve, que no estorbe
Te metiste autogol por torpe
Te quedó grande este torque
Ya no estoy pa que de mí te enamores, baby (sheesh)
Sin Visa ni pasaporte (no)
Mandé tu falso amor de vacaciones (shee, shee, shee, shee)

Pa la mierda y nunca vuelvas
Que todo se te devuelva, no
De lo que me hiciste si no te acuer-

No me vuelvas a llamar, que hasta boté el celular
De lo tóxico que eres, se volvió perjudicial
Lo que se va, se va
Conmigo no te equivoques
De lo tóxico que eres, no te quiero ver más (sheesh)

Llegué pa'l party, saca la botella
La que te quería, no sé quién es ella
Te dejé el review, no te puse ni una estrella
"
Sweetest Pie,Megan Thee Stallion,spotify:artist:181bsRPaVXVlUKXrxwZfHK,76,"houston rap, pop, r&b, rap, trap queen",201334,2022-03-11,73,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,audio_features,7mFj0LlWtEJaEigguaWqYh,spotify:track:7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/tracks/7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/audio-analysis/7mFj0LlWtEJaEigguaWqYh,201334,4,"You've never been to Heaven, have you?
Ooh, this the ride of your life
Hold on 'cause, baby, I might
I might just give you a bite
You're the, the sweetest pie

Ooh, baby, we can go fast
I'll drive and you just lay back
I got the flavor that lasts, yeah, the sweetest pie (uh-huh)
I might take you home with this
I might give you all of it (yeah)
Come get your dose of the sweetest pie
Ooh, this the ride of your life
Hold on, 'cause, baby, I might
I might just give you a bite of the sweetest pie (uh-huh, uh-huh)

Baby, I'm the sweetest, - is the meanest
Hot girl sh-, but I'm cold every season
Know he got that pipe, let him bust it 'til it's leaking (yeah, mwah)
Booty like a pillow, he can use it while he sleeping (look)
Don't be going through my phone 'cause that's the old me (old me)
Ain't the only one tryna be my one and only (one and only)
Real thick, moving slow, that body like -
He a player (hey, hey, hey), but for Megan, he cutting the whole team
That body looking nice (looking nice)
I got cake and I know he want a slice

"
Ojitos Lindos,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,95,"reggaeton, trap latino, urbano latino",258298,2022-05-06,87,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4,"Hace mucho tiempo le hago caso al corazón
Y pasan los día', los mese' pensando en tu olor
Ha llegado el tiempo para usar la razón
Ante' que sea tarde y sin querer me parta en do'

Antes de que salga el sol y hunda el acelerador
Que vaya sin frenos y pierda el control
Nada más seremos do', tú y yo acariciándono'
En medio del tiempo, sin decir adiós

Y solo mírame con esos ojito' lindo'
Que con eso yo estoy bien
Hoy he vuelto a nacer

Hacе tiempo que no agarro a nadie de la mano
Hace tiempo que no envío: ""buenos días, te amo""

Pero tú me tiene' enredao, me envolví
Iba por mi camino y me perdí
Mi mirada cambió cuando tus ojos vi
Bye-bye a los culo', ni me despedí

Yo no te busqué, no
Chocamo' en el trayecto
Con tu alma es la que yo conecto
Tranquila, no tiene que ser perfecto, no

"
Shirt,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,88,"pop, r&b, rap",181830,2022-10-28,72,0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,audio_features,34ZAzO78a5DAVNrYIGWcPm,spotify:track:34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/tracks/34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/audio-analysis/34ZAzO78a5DAVNrYIGWcPm,181831,4,"Kiss me, dangerous
Been so lost without you all around me
Gettin' anxious
Leave me, don't look back, it's all about you

In the dark right now
Feeling lost, but I like it
Comfort in my sins, and all about me
All I got right now
Feel the taste of resentment
Simmer in my skin, it's all about

Blood stain on my shirt, new b- on my nerves
Old n- got curved, going back on my word
Damn, b-, you so thirsty
Still don't know my worth, still stressing perfection
Let you all in my mental, got me looking too desperate, damn
You ain't deserve
"
Jimmy Cooks (feat. 21 Savage),Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,"canadian hip hop, canadian pop, hip hop, pop rap, rap",218364,2022-06-17,89,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4,"Just awaken shaken once again, so you know it's on
(Just awaken shaken once again, ho, you know it's on)
Just awaken shaken once again, so you know it's on
(Just awaken shaken once again, ho, you know it's on)
Yeah, life
Life is only thing we need
They need me to go, but I don't wanna leave
Rest in peace to Lil Keed

Fuck a pigeonhole, I'm a night owl, this a different mode
I might have to make her paint a 6 on her pinky toe
Heard you with a shooting guard, just let a nigga know
I would have you courtside, not the middle row
All good, love, in a minute, though
I can't stress about no bitch 'cause I'm a timid soul
Plus I'm cookin' up ambition on a kitchen stove
Pot start to bubble, see the suds, that shit good to go

Hoes say I'm suave, but I can't get RICO'd
Bro think he John Wayne, I bought him yellow stones
Love the way they hang, babe, fuck the silicone
Everybody fake now, you could crack the code
Bust down everything, set in rose gold
Dread talkin' to you niggas like I'm J. Cole
I can tell her head good before I even know
Bitch, don't tell me that you model if you ain't been in Vogue
"
